DB 0 MOTIF	MA0051.1	IRF2
 -26.5	0	2
 -25.5	1	3
 -24.5	1	2
 -23.5	6	1
 -22.5	0	1
 -21.5	2	1
 -20.5	2	3
 -19.5	0	1
 -18.5	1	1
 -17.5	3	1
 -16.5	1	4
 -15.5	1	0
 -14.5	3	0
 -13.5	1	1
 -12.5	4	2
 -11.5	0	4
 -10.5	4	1
  -9.5	4	2
  -8.5	3	3
  -7.5	3	5
  -6.5	7	1
  -5.5	3	1
  -4.5	2	1
  -3.5	3	4
  -2.5	4	1
  -1.5	3.5	1
  -0.5	1	1
   0.5	1	0
   1.5	0	3
   2.5	0	0
   3.5	3	0
   4.5	1	1
   5.5	1	0
   6.5	1	0
   7.5	0	1
   8.5	3	2
   9.5	3	4
  10.5	3	2
  11.5	3	1
  12.5	0	2
  13.5	4	2
  14.5	1	1
  15.5	4	0
  16.5	1	1
  17.5	0	2
  18.5	1	3
  19.5	1	1
  20.5	1	4
  21.5	4	2
  22.5	2	3
  23.5	0	1
  24.5	2	1
  25.5	0	1
  26.5	0	1
  27.5	2	0
  28.5	1	1
  29.5	0	1
  30.5	0	0
  31.5	1	2
  32.5	0	0
  33.5	1	0
  34.5	2	0
  35.5	1	0
  36.5	0	1
  37.5	1	0
  38.5	0	2
  39.5	3	2
  40.5	2	1
  41.5	2	0
  42.5	4	0
  43.5	1	1
  44.5	3	2
  45.5	1	7
  46.5	0	2
  47.5	1	4
  48.5	1.5	1
  49.5	4	1
  50.5	0	3
  51.5	6	2
  52.5	7	2
  53.5	3	1
  54.5	1	4
  55.5	2	1
  56.5	3	3
  57.5	2	1
  58.5	6	5
  59.5	2	1
  60.5	3	2
  61.5	1	1
  62.5	4	1
  63.5	1	1
  64.5	2	4
  65.5	4	0
  66.5	1	5
  67.5	2	4
  68.5	1	5
  69.5	2	0
  70.5	1	0
  71.5	2	1
  72.5	2	0
  73.5	0	2
  74.5	1	2
  75.5	4	2
  76.5	0	1
  77.5	3	3
  78.5	0	2
  79.5	2	8
  80.5	1	0
  81.5	2	1
  82.5	0	0
  83.5	0	3
  84.5	4	1
  85.5	1	1
  86.5	1	1
  87.5	2	1
  88.5	2	2
  89.5	0	2
  90.5	1	1
  91.5	0	1
  92.5	0	2
DB 0 MOTIF	MA0503.1	Nkx2-5(var.2)
 -94.5	2	0
 -93.5	0	0
 -92.5	1	2
 -91.5	0	3
 -90.5	1	0
 -89.5	0	2
 -88.5	4	3
 -87.5	1	2
 -86.5	0	0
 -85.5	0	0
 -84.5	1	4
 -83.5	2	4
 -82.5	1	5
 -81.5	0	1
 -80.5	1	0
 -79.5	1	1
 -78.5	0.5	2
 -77.5	1	1
 -76.5	0	1
 -75.5	0	1
 -74.5	1	1
 -73.5	1	1
 -72.5	1	0
 -71.5	0	0
 -70.5	0	1
 -69.5	1	1
 -68.5	0	2
 -67.5	1	0
 -66.5	0	1
 -65.5	2	0
 -64.5	3	0
 -63.5	3	2
 -62.5	0	3
 -61.5	1	0
 -60.5	1	1
 -59.5	1	2
 -58.5	0	1
 -57.5	0	1
 -56.5	1	0
 -55.5	0	3
 -54.5	2	2
 -53.5	1	0
 -52.5	2	1
 -51.5	0	2
 -50.5	0	3
 -49.5	2	1
 -48.5	1	0
 -47.5	3	0
 -46.5	1	1
 -45.5	0	2
 -44.5	1	1
 -43.5	0	1
 -42.5	0	1
 -41.5	2	0
 -40.5	0	1
 -39.5	0	2
 -38.5	3	0
 -37.5	2	1
 -36.5	0	1
 -35.5	0	2
 -34.5	0	0
 -33.5	0	1
 -32.5	0	0
 -31.5	3	1
 -30.5	0	2
 -29.5	2	1
 -28.5	1	1
 -27.5	0	1
 -26.5	3	2
 -25.5	0	1
 -24.5	0	3
 -23.5	1	1
 -22.5	1	1
 -21.5	1	2
 -20.5	3	0
 -19.5	0	1
 -18.5	2	0
 -17.5	2	0
 -16.5	3	1
 -15.5	0	1
 -14.5	1	0
 -13.5	0	1
 -12.5	2	0
 -11.5	2	2
 -10.5	2	3
  -9.5	0	2
  -8.5	3	2
  -7.5	1	0
  -6.5	0	2
  -5.5	0	1
  -4.5	3	0
  -3.5	0	0
  -2.5	1	2
  -1.5	1	3
  -0.5	0	0
   0.5	0	0
   1.5	0	0
   2.5	11	11
   3.5	2	0
   4.5	4	1
   5.5	1	0
   6.5	2	0
   7.5	0	0
   8.5	1	1
   9.5	1	2
  10.5	1	2
  11.5	0	1
  12.5	0	0
  13.5	2	1
  14.5	3	1
  15.5	0	1
  16.5	1	0
  17.5	1	0
  18.5	3	1
  19.5	0	3
  20.5	4	3
  21.5	0	0
  22.5	0	0
  23.5	1	0
  24.5	0	0
  25.5	2	1
  26.5	0	2
  27.5	1	0
  28.5	0	1
  29.5	3	1
  30.5	1	0
  31.5	0	1
  32.5	0	1
  33.5	3	0
  34.5	1	2
  35.5	4	3
  36.5	1	1
  37.5	1	0
  38.5	0	2
  39.5	0	0
  40.5	0	0
  41.5	1	1
  42.5	1	1
  43.5	2	1
  44.5	1	1
  45.5	0	0
  46.5	0	1
  47.5	4	3
  48.5	1	2
  49.5	0	1
  50.5	1	0
  51.5	0	0
  52.5	1	0
  53.5	0	0
  54.5	0	0
  55.5	0	0
  56.5	1	0
  57.5	1	3
  58.5	0	1
  59.5	2	1
  60.5	0	2
  61.5	5	1
  62.5	1	2
  63.5	2	2
  64.5	1	2
  65.5	1	2
  66.5	1	0
  67.5	0	0
  68.5	3	2
  69.5	0	0
  70.5	2	0
  71.5	4	1
  72.5	0.5	0
  73.5	3	1
  74.5	0	3
  75.5	4	0
  76.5	1	0
  77.5	0	2
  78.5	0	2
  79.5	0	0
  80.5	1	0
  81.5	0	0
  82.5	5	1
  83.5	1	0
  84.5	2	3
  85.5	0	1
  86.5	3	0
  87.5	1	0
  88.5	1	0
  89.5	0	2
  90.5	1	1
  91.5	0	0
  92.5	0	0
  93.5	1	2
  94.5	0	0
DB 0 MOTIF	MA0501.1	MAF::NFE2
 -92.5	1	1
 -91.5	2	1
 -90.5	0	1
 -89.5	0	1
 -88.5	1	0
 -87.5	0	1
 -86.5	2	0
 -85.5	0	5
 -84.5	3	1
 -83.5	1	1
 -82.5	1	1
 -81.5	0	1
 -80.5	3	2
 -79.5	1	3
 -78.5	0	0
 -77.5	3	0
 -76.5	1	0
 -75.5	2	2
 -74.5	0	3
 -73.5	2	1
 -72.5	1	1
 -71.5	3	1
 -70.5	0	2
 -69.5	0	2
 -68.5	1	3
 -67.5	4	0
 -66.5	0	0
 -65.5	6	6
 -64.5	1	3
 -63.5	0	3
 -62.5	1	2
 -61.5	0	6
 -60.5	2	1
 -59.5	0	2
 -58.5	2	3
 -57.5	1	1
 -56.5	3	2
 -55.5	0	1
 -54.5	2	1
 -53.5	4	3
 -52.5	2	1
 -51.5	1	0
 -50.5	0	1
 -49.5	0	2
 -48.5	0	1
 -47.5	0	0
 -46.5	0	0
 -45.5	0	0
 -44.5	1	0
 -43.5	2	0
 -42.5	2	0
 -41.5	1	3
 -40.5	3	1
 -39.5	0	3
 -38.5	2	3
 -37.5	1	1
 -36.5	0	2
 -35.5	2	2
 -34.5	0	1
 -33.5	0	1
 -32.5	0	0
 -31.5	0	1
 -30.5	0	1
 -29.5	2	1
 -28.5	3	0
 -27.5	1	0
 -26.5	1	0
 -25.5	1	2
 -24.5	0	0
 -23.5	1	0
 -22.5	0	1
 -21.5	0	1
 -20.5	0	1
 -19.5	1	1
 -18.5	0	1
 -17.5	1	1
 -16.5	0	1
 -15.5	1	1
 -14.5	0	0
 -13.5	0	0
 -12.5	0	2
 -11.5	1	0
 -10.5	1	0
  -9.5	0	1
  -8.5	1	0
  -7.5	1	0
  -6.5	1	1
  -5.5	0	0
  -4.5	1	1
  -3.5	0	0
  -2.5	1	1
  -1.5	3	0
  -0.5	0	1
   0.5	0	0
   1.5	1	1
   2.5	0	0
   3.5	1	0
   4.5	0	0
   5.5	0	1
   6.5	1	0
   7.5	0	1
   8.5	1	0
   9.5	0	0
  10.5	1	0
  11.5	2	0
  12.5	1	0
  13.5	0	0
  14.5	0	0
  15.5	0	1
  16.5	0	1
  17.5	1	0
  18.5	1	1
  19.5	2	0
  20.5	0	0
  21.5	1	0
  22.5	0	1
  23.5	0	1
  24.5	0	0
  25.5	1	0
  26.5	2	0
  27.5	0	0
  28.5	0	0
  29.5	0	0
  30.5	1	1
  31.5	1	0
  32.5	0	1
  33.5	1	2
  34.5	0	0
  35.5	0	0
  36.5	0	1
  37.5	0	0
  38.5	0	0
  39.5	1	0
  40.5	0	0
  41.5	0	0
  42.5	0	0
  43.5	0	1
  44.5	0	1
  45.5	0	0
  46.5	0	2
  47.5	0	0
  48.5	0	1
  49.5	0	0
  50.5	0	0
  51.5	0	0
  52.5	0	0
  53.5	0	1
  54.5	2	0
  55.5	4	1
  56.5	0	0
  57.5	1	0
  58.5	0	1
  59.5	0	0
  60.5	0	0
  61.5	1	0
  62.5	0	0
  63.5	0	0
  64.5	0	1
  65.5	0	0
  66.5	0	0
  67.5	0	0
  68.5	1	0
  69.5	1	1
  70.5	1	0
  71.5	0	3
  72.5	0	1
  73.5	0	0
  74.5	0	0
  75.5	0	0
  76.5	0	1
  77.5	0	0
  78.5	0	0
  79.5	0	0
  80.5	2	0
  81.5	0	0
  82.5	1	0
  83.5	0	0
  84.5	0	0
  85.5	0	3
  86.5	0	4
  87.5	0	1
  88.5	0	0
  89.5	0	2
  90.5	1	0
  91.5	0	1
  92.5	1	2
DB 0 MOTIF	MA0497.1	MEF2C
 -92.5	1	0
 -91.5	0	0
 -90.5	2	1
 -89.5	0	1
 -88.5	4	1
 -87.5	1	4
 -86.5	1	0
 -85.5	0	3
 -84.5	1	1
 -83.5	1	0
 -82.5	1	1
 -81.5	1	3
 -80.5	1	2
 -79.5	1	0
 -78.5	0	0
 -77.5	2	2
 -76.5	1	0
 -75.5	1	1
 -74.5	3	0
 -73.5	0	0
 -72.5	0	3
 -71.5	0	2
 -70.5	0	1
 -69.5	0	2
 -68.5	0	0
 -67.5	0	0
 -66.5	0	1
 -65.5	0	2
 -64.5	0	2
 -63.5	0	0
 -62.5	1	2
 -61.5	0	1
 -60.5	1	1
 -59.5	1	1
 -58.5	0	1
 -57.5	1	0
 -56.5	2	2
 -55.5	0	1
 -54.5	5	0
 -53.5	0	1
 -52.5	0	2
 -51.5	1	0
 -50.5	2	1
 -49.5	0	0
 -48.5	0	0
 -47.5	0	0
 -46.5	2	1
 -45.5	2	2
 -44.5	0	0
 -43.5	0	2
 -42.5	1	1
 -41.5	0	2
 -40.5	0	1
 -39.5	1	1
 -38.5	3	1
 -37.5	0	3
 -36.5	0	2
 -35.5	0	2
 -34.5	1	3
 -33.5	1	1
 -32.5	1	3
 -31.5	3	0
 -30.5	0	0
 -29.5	4	1
 -28.5	4	3
 -27.5	0	4
 -26.5	6	3
 -25.5	2	4
 -24.5	5	1
 -23.5	2	3
 -22.5	4	0
 -21.5	1	0
 -20.5	1	0
 -19.5	0	1
 -18.5	0	1
 -17.5	0	1
 -16.5	0	0
 -15.5	0	0
 -14.5	0	2
 -13.5	3	0
 -12.5	0	0
 -11.5	0	0
 -10.5	0	2
  -9.5	0	0
  -8.5	1	0
  -7.5	0	0
  -6.5	0	1
  -5.5	2	0
  -4.5	0	0
  -3.5	0	1
  -2.5	2	0
  -1.5	0	1
  -0.5	0	2
   0.5	2	3
   1.5	0	2
   2.5	0	1
   3.5	4	1
   4.5	0	0
   5.5	0	0
   6.5	0	0
   7.5	0	1
   8.5	0	1
   9.5	1	2
  10.5	1	0
  11.5	2	1
  12.5	0	0
  13.5	1	1
  14.5	1	0
  15.5	0	1
  16.5	0	1
  17.5	0	1
  18.5	0	0
  19.5	1	4
  20.5	5	0
  21.5	0	0
  22.5	1	1
  23.5	1	0
  24.5	0	0
  25.5	2	1
  26.5	0	1
  27.5	0	2
  28.5	0	2
  29.5	1	1
  30.5	0	1
  31.5	0	0
  32.5	2	0
  33.5	0	0
  34.5	2	2
  35.5	0	0
  36.5	0	1
  37.5	0	0
  38.5	0	0
  39.5	2	2
  40.5	0	3
  41.5	0	1
  42.5	0	0
  43.5	0	1
  44.5	1	0
  45.5	1	0
  46.5	0	0
  47.5	1	1
  48.5	0	2
  49.5	0	1
  50.5	0	0
  51.5	1	0
  52.5	0	2
  53.5	0	1
  54.5	1	0
  55.5	0	1
  56.5	1	2
  57.5	0	3
  58.5	2	1
  59.5	2	0
  60.5	1	3
  61.5	0	3
  62.5	0	1
  63.5	1	2
  64.5	1	1
  65.5	1	2
  66.5	1	3
  67.5	0	1
  68.5	2	0
  69.5	0	2
  70.5	0	1
  71.5	2	1
  72.5	1	0
  73.5	1	0
  74.5	0	2
  75.5	1	2
  76.5	1	0
  77.5	1	2
  78.5	0	1
  79.5	2	2
  80.5	0	1
  81.5	1	0
  82.5	2	4
  83.5	1	4
  84.5	2	1
  85.5	0	1
  86.5	3	1
  87.5	2	0
  88.5	2	3
  89.5	3	0
  90.5	0	1
  91.5	1	3
  92.5	3	2
DB 0 MOTIF	MA0493.1	Klf1
 -94.5	2	6
 -93.5	1	0
 -92.5	2	2
 -91.5	2	4.66667
 -90.5	3	2
 -89.5	0	1
 -88.5	5	2
 -87.5	1	4
 -86.5	4	4
 -85.5	0	0
 -84.5	2	3
 -83.5	2	3
 -82.5	1	2
 -81.5	4	5
 -80.5	1	1
 -79.5	3	1
 -78.5	3.5	0
 -77.5	2	1
 -76.5	1	2
 -75.5	1	1
 -74.5	1	1.5
 -73.5	2	0.666667
 -72.5	3	1
 -71.5	1	0
 -70.5	2.5	5.5
 -69.5	3	3
 -68.5	5	2
 -67.5	2	1
 -66.5	2	6
 -65.5	6	0
 -64.5	4	2
 -63.5	0	1
 -62.5	6	4
 -61.5	4	4
 -60.5	2	1
 -59.5	1	1.5
 -58.5	0	0
 -57.5	2	3
 -56.5	2	1
 -55.5	3	2
 -54.5	7	1
 -53.5	5	3
 -52.5	0	3
 -51.5	4	1
 -50.5	2	2
 -49.5	2	2
 -48.5	1	4
 -47.5	3	3
 -46.5	3	6
 -45.5	1	4
 -44.5	2	4
 -43.5	2	6
 -42.5	4	2
 -41.5	5.5	3
 -40.5	3	2.5
 -39.5	2	4
 -38.5	6	3
 -37.5	1	1
 -36.5	0	1
 -35.5	2	0
 -34.5	4	2
 -33.5	0	4
 -32.5	3	3
 -31.5	1	4
 -30.5	0	2.66667
 -29.5	1	4
 -28.5	3	1
 -27.5	0.5	3
 -26.5	2	2
 -25.5	1	3
 -24.5	1	0
 -23.5	0	2
 -22.5	0	2
 -21.5	2	0
 -20.5	1	2
 -19.5	1	2
 -18.5	0	0
 -17.5	2	1
 -16.5	0	1
 -15.5	2	0
 -14.5	2	4
 -13.5	2	1
 -12.5	5	1
 -11.5	0	5
 -10.5	2	3
  -9.5	2	3
  -8.5	3	0
  -7.5	1	3
  -6.5	2	4
  -5.5	3	2
  -4.5	4	0
  -3.5	4	2
  -2.5	0	1
  -1.5	1	0
  -0.5	0	0
   0.5	5	1
   1.5	0	1
   2.5	1	5
   3.5	1	0
   4.5	2	0
   5.5	2	0
   6.5	1	0
   7.5	0	1
   8.5	1	0
   9.5	0	2
  10.5	0	0
  11.5	1	2
  12.5	0	1
  13.5	0	2
  14.5	5	3
  15.5	0	1
  16.5	0	0
  17.5	1	2
  18.5	2	2
  19.5	1	0.5
  20.5	0	1
  21.5	0	0
  22.5	1	2.5
  23.5	1	0
  24.5	1	0
  25.5	1	1
  26.5	1	1
  27.5	0	0
  28.5	0	3
  29.5	0	0
  30.5	3	0
  31.5	1	0
  32.5	1	2
  33.5	1	1
  34.5	1	0
  35.5	1	1
  36.5	1	0
  37.5	1	0
  38.5	0	1
  39.5	0	1
  40.5	0	0
  41.5	1	1
  42.5	2	3
  43.5	0	0
  44.5	0	0
  45.5	0	0
  46.5	0	1
  47.5	0	0
  48.5	1	1
  49.5	0	1
  50.5	2	0
  51.5	1	0
  52.5	0	1
  53.5	1	1
  54.5	1	2
  55.5	1	1
  56.5	0	2
  57.5	0	3
  58.5	2	1
  59.5	1	2
  60.5	0	0
  61.5	2	0
  62.5	1	1
  63.5	0	2
  64.5	0	4
  65.5	0	2
  66.5	1	0
  67.5	1	1
  68.5	1	0
  69.5	0	1
  70.5	3	1
  71.5	0	1
  72.5	1	0
  73.5	2	0
  74.5	3	1
  75.5	1	2
  76.5	2	2
  77.5	0	0
  78.5	0	0
  79.5	0	2
  80.5	1	0
  81.5	3	1
  82.5	1	2
  83.5	0	0
  84.5	2	1
  85.5	0	2
  86.5	0	0
  87.5	1	0
  88.5	0	0
  89.5	1	0
  90.5	1	2
  91.5	1	0
  92.5	2	2
  93.5	0	1
  94.5	0	1
DB 0 MOTIF	MA0492.1	JUND(var.2)
 -92.5	0	0
 -91.5	0	0
 -90.5	1	0
 -89.5	0	1
 -88.5	1	1
 -87.5	0	0
 -86.5	0	0
 -85.5	0	1
 -84.5	0	0
 -83.5	0	0
 -82.5	0	0
 -81.5	0	0
 -80.5	1	0
 -79.5	0	0
 -78.5	0	0
 -77.5	0	2
 -76.5	0	1
 -75.5	1	0
 -74.5	0	0
 -73.5	0	1
 -72.5	1	0
 -71.5	0	0
 -70.5	1	1
 -69.5	1	0
 -68.5	0	0
 -67.5	0	1
 -66.5	1	0
 -65.5	0	2
 -64.5	1	2
 -63.5	2	0
 -62.5	1	0
 -61.5	0	1
 -60.5	0	1
 -59.5	2	0
 -58.5	2	1
 -57.5	3	0
 -56.5	2	1
 -55.5	1	0
 -54.5	3	3
 -53.5	3	0
 -52.5	1	1
 -51.5	0	2
 -50.5	0	0
 -49.5	1	2
 -48.5	2	2
 -47.5	1	0
 -46.5	2	1
 -45.5	0	0
 -44.5	2	0
 -43.5	1	0
 -42.5	0	0
 -41.5	0	0
 -40.5	0	0
 -39.5	0	0
 -38.5	1	0
 -37.5	0	0
 -36.5	0	0
 -35.5	0	0
 -34.5	0	0
 -33.5	0	1
 -32.5	0	1
 -31.5	0	0
 -30.5	2	0
 -29.5	0	0
 -28.5	0	0
 -27.5	2	0
 -26.5	0	0
 -25.5	1	0
 -24.5	0	0
 -23.5	0	0
 -22.5	1	0
 -21.5	0	1
 -20.5	0	1
 -19.5	1	2
 -18.5	1	0
 -17.5	0	0
 -16.5	0	0
 -15.5	0	0
 -14.5	0	1
 -13.5	2	0
 -12.5	0	1
 -11.5	0	0
 -10.5	1	0
  -9.5	0	1
  -8.5	1	1
  -7.5	1	1
  -6.5	1	3
  -5.5	1	0
  -4.5	0	0
  -3.5	1	0
  -2.5	0	0
  -1.5	0	0
  -0.5	1	0
   0.5	0	0
   1.5	0	0
   2.5	0	0
   3.5	0	0
   4.5	0	0
   5.5	3	0
   6.5	0	0
   7.5	0	0
   8.5	0	0
   9.5	0	1
  10.5	0	0
  11.5	0	0
  12.5	0	0
  13.5	1	0
  14.5	0	1
  15.5	1	0
  16.5	0	0
  17.5	1	1
  18.5	1	0
  19.5	0	0
  20.5	0	0
  21.5	0	0
  22.5	0	1
  23.5	0	0
  24.5	1	0
  25.5	0	0
  26.5	0	0
  27.5	0	0
  28.5	0	1
  29.5	1	0
  30.5	0	0
  31.5	0	1
  32.5	1	0
  33.5	0	0
  34.5	0	1
  35.5	1	0
  36.5	0	0
  37.5	0	1
  38.5	0	0
  39.5	0	0
  40.5	1	0
  41.5	0	0
  42.5	1	0
  43.5	0	0
  44.5	0	0
  45.5	0	0
  46.5	0	0
  47.5	0	0
  48.5	0	3
  49.5	0	0
  50.5	0	0
  51.5	0	0
  52.5	1	1
  53.5	0	1
  54.5	0	0
  55.5	0	0
  56.5	0	0
  57.5	1	0
  58.5	0	0
  59.5	0	0
  60.5	0	1
  61.5	1	0
  62.5	1	0
  63.5	0	0
  64.5	0	1
  65.5	3	2
  66.5	0	0
  67.5	0	0
  68.5	0	0
  69.5	0	0
  70.5	0	1
  71.5	0	0
  72.5	0	0
  73.5	0	0
  74.5	0	0
  75.5	0	0
  76.5	0	1
  77.5	0	1
  78.5	1	0
  79.5	0	0
  80.5	0	0
  81.5	2	0
  82.5	0	2
  83.5	1	0
  84.5	0	0
  85.5	0	0
  86.5	0	0
  87.5	0	0
  88.5	0	0
  89.5	0	1
  90.5	0	0
  91.5	1	1
  92.5	0	0
DB 0 MOTIF	MA0491.1	JUND
 -94.5	3	2
 -93.5	1	2
 -92.5	0	2
 -91.5	2	3
 -90.5	1	7
 -89.5	1	0
 -88.5	1	1
 -87.5	6	3
 -86.5	3	5
 -85.5	1	1
 -84.5	0	1
 -83.5	4	3
 -82.5	5	3
 -81.5	3	0
 -80.5	4	1
 -79.5	2	0
 -78.5	4	1
 -77.5	1	3
 -76.5	2	3
 -75.5	4	2
 -74.5	3	2
 -73.5	1	4
 -72.5	0	0
 -71.5	3	4
 -70.5	2	1
 -69.5	5	2
 -68.5	7	4
 -67.5	3	2
 -66.5	3	4
 -65.5	2	3
 -64.5	2	4
 -63.5	2	3
 -62.5	0	6
 -61.5	4	6
 -60.5	0	3
 -59.5	6	3
 -58.5	1	0
 -57.5	3	2
 -56.5	5	5
 -55.5	3	1
 -54.5	1	2
 -53.5	0	0
 -52.5	2	2
 -51.5	2	1
 -50.5	3	0
 -49.5	3	2
 -48.5	2	2.33333
 -47.5	5	2
 -46.5	0	1
 -45.5	0	1
 -44.5	5	5
 -43.5	7	3
 -42.5	0	5
 -41.5	5	3
 -40.5	6	1
 -39.5	0	2
 -38.5	4	2
 -37.5	0	1
 -36.5	1	1
 -35.5	0	1
 -34.5	0	0
 -33.5	3	2
 -32.5	2	3
 -31.5	2	0
 -30.5	1	0
 -29.5	3	2
 -28.5	1	1
 -27.5	1	1
 -26.5	0	1
 -25.5	1	0
 -24.5	3	0
 -23.5	0	0
 -22.5	3	3
 -21.5	0	0
 -20.5	0	1
 -19.5	0	1
 -18.5	0	2
 -17.5	0	1
 -16.5	1	1
 -15.5	0	1
 -14.5	2	0
 -13.5	0	0
 -12.5	1	1
 -11.5	0	1
 -10.5	1	0
  -9.5	1	0
  -8.5	0	0
  -7.5	0	1
  -6.5	1	0
  -5.5	0	0
  -4.5	2	0
  -3.5	0	0
  -2.5	0	0
  -1.5	5	3.33333
  -0.5	0	3
   0.5	1	0
   1.5	0	0
   2.5	0	1
   3.5	1	3
   4.5	0	0
   5.5	0	0
   6.5	1	0
   7.5	1	0
   8.5	0	1
   9.5	0	0
  10.5	0	0
  11.5	0	0
  12.5	1	1
  13.5	0	0
  14.5	1	0
  15.5	0	0
  16.5	2	0
  17.5	0	0
  18.5	1	0
  19.5	0	0
  20.5	0	1
  21.5	0	0
  22.5	0	0
  23.5	0	0
  24.5	0	1
  25.5	2	0
  26.5	0	2
  27.5	0	0
  28.5	1	0
  29.5	0	1
  30.5	0	0
  31.5	1	1
  32.5	0	0
  33.5	0	0
  34.5	0	0
  35.5	0	0
  36.5	1	0
  37.5	0	0
  38.5	0	0
  39.5	1	0
  40.5	0	0
  41.5	0	1
  42.5	0	0
  43.5	0	1
  44.5	0	0
  45.5	0	0
  46.5	0	0
  47.5	0	0
  48.5	0	0
  49.5	0	0
  50.5	0	1
  51.5	1	0.333333
  52.5	1	1
  53.5	0	0
  54.5	0	0
  55.5	0	0
  56.5	0	0
  57.5	0	1
  58.5	0	0
  59.5	0	0
  60.5	0	0
  61.5	1	2
  62.5	0	0
  63.5	0	0
  64.5	0	0
  65.5	0	0
  66.5	0	0
  67.5	0	0
  68.5	0	2
  69.5	2	1
  70.5	0	1
  71.5	0	0
  72.5	0	0
  73.5	0	0
  74.5	0	1
  75.5	0	0
  76.5	0	1
  77.5	1	0
  78.5	0	1
  79.5	0	0
  80.5	0	1
  81.5	0	1
  82.5	0	1
  83.5	0	1
  84.5	0	0
  85.5	1	0
  86.5	0	0
  87.5	1	0
  88.5	0	0
  89.5	0	0
  90.5	0	0
  91.5	3	0
  92.5	0	0
  93.5	0	0
  94.5	1	0
DB 0 MOTIF	MA0490.1	JUNB
 -94.5	1	3
 -93.5	0	2
 -92.5	2	3
 -91.5	1	7
 -90.5	2	2
 -89.5	1	2
 -88.5	6	2
 -87.5	3	5
 -86.5	1	1
 -85.5	0	2
 -84.5	4	3
 -83.5	5	3
 -82.5	3	0
 -81.5	5	1
 -80.5	2	0
 -79.5	4	1
 -78.5	3	3
 -77.5	2	3
 -76.5	4	3
 -75.5	4	3
 -74.5	1	2
 -73.5	0	1
 -72.5	5	4
 -71.5	2	1
 -70.5	5	3
 -69.5	8	4
 -68.5	3	2
 -67.5	3	4
 -66.5	2	3
 -65.5	2	4
 -64.5	2	2
 -63.5	0	7
 -62.5	4	7
 -61.5	0	3
 -60.5	6	3
 -59.5	1	0
 -58.5	3	3
 -57.5	6	3
 -56.5	3	0
 -55.5	2	2
 -54.5	0	0
 -53.5	3	2
 -52.5	3	1
 -51.5	2	0
 -50.5	3	2
 -49.5	2	2.33333
 -48.5	5	2
 -47.5	0	1
 -46.5	1	1
 -45.5	3	5
 -44.5	7	3
 -43.5	1	4
 -42.5	5	3
 -41.5	6	2
 -40.5	0	2
 -39.5	3	2
 -38.5	0	1
 -37.5	1	1
 -36.5	0	1
 -35.5	0	0
 -34.5	3	2
 -33.5	2	4
 -32.5	2	0
 -31.5	1	1
 -30.5	3	2
 -29.5	1	1
 -28.5	2	1
 -27.5	0	1
 -26.5	1	0
 -25.5	2	0
 -24.5	0	0
 -23.5	3	3
 -22.5	0	0
 -21.5	0	0
 -20.5	0	2
 -19.5	0	3
 -18.5	0	1
 -17.5	1	1
 -16.5	0	1
 -15.5	2	0
 -14.5	0	0
 -13.5	1	1
 -12.5	0	1
 -11.5	1	0
 -10.5	1	0
  -9.5	0	0
  -8.5	0	1
  -7.5	2	0
  -6.5	0	0
  -5.5	2	0
  -4.5	0	0
  -3.5	0	0
  -2.5	5	3.33333
  -1.5	0	3
  -0.5	1	0
   0.5	0	0
   1.5	0	1
   2.5	1	3
   3.5	0	0
   4.5	0	1
   5.5	1	0
   6.5	1	0
   7.5	0	1
   8.5	0	0
   9.5	0	0
  10.5	0	0
  11.5	1	1
  12.5	0	0
  13.5	1	0
  14.5	0	0
  15.5	2	1
  16.5	0	0
  17.5	1	0
  18.5	0	0
  19.5	0	1
  20.5	0	0
  21.5	0	0
  22.5	0	0
  23.5	0	1
  24.5	1	0
  25.5	2	2
  26.5	0	0
  27.5	1	0
  28.5	0	2
  29.5	0	0
  30.5	1	1
  31.5	0	0
  32.5	0	0
  33.5	3	0
  34.5	0	0
  35.5	0	0
  36.5	0	0
  37.5	0	1
  38.5	1	0
  39.5	0	1
  40.5	0	1
  41.5	0	0
  42.5	0	1
  43.5	0	0
  44.5	0	0
  45.5	0	0
  46.5	0	0
  47.5	0	0
  48.5	0	0
  49.5	0	1
  50.5	1	0.333333
  51.5	2	1
  52.5	0	0
  53.5	0	0
  54.5	0	0
  55.5	0	0
  56.5	0	1
  57.5	0	0
  58.5	0	0
  59.5	0	0
  60.5	1	2
  61.5	0	0
  62.5	0	0
  63.5	0	0
  64.5	0	0
  65.5	0	0
  66.5	0	0
  67.5	0	2
  68.5	2	1
  69.5	0	1
  70.5	0	0
  71.5	0	0
  72.5	0	0
  73.5	0	1
  74.5	0	0
  75.5	0	1
  76.5	1	0
  77.5	0	1
  78.5	0	0
  79.5	0	1
  80.5	0	1
  81.5	0	3
  82.5	0	1
  83.5	0	0
  84.5	1	0
  85.5	0	0
  86.5	0	0
  87.5	0	0
  88.5	0	0
  89.5	0	0
  90.5	3	0
  91.5	0	1
  92.5	0	0
  93.5	1	0
  94.5	0	0
DB 0 MOTIF	MA0489.1	JUN(var.2)
 -93.0	1	7
 -92.0	2	2
 -91.0	1	4
 -90.0	6	2
 -89.0	3	4
 -88.0	1	2
 -87.0	0	2
 -86.0	4	3
 -85.0	6	3
